,id,title,vote_average,vote_count,year,soup
4478,12500,american ninja,5.5,71.0,1985,rebel sword wilder daughter ninja soldier gaijin michaeldudikoff stevejames judiearonson samfirstenberg samfirstenberg samfirstenberg Action Adventure
4479,25678,american ninja 2: the confrontation,4.9,49.0,1987,marinecorp armi ninja michaeldudikoff stevejames larrypoindexter samfirstenberg samfirstenberg samfirstenberg Action Adventure Drama
4480,25682,american ninja 3: blood hunt,4.1,33.0,1989,ninja davidbradley stevejames marjoegortner cedricsundstrom cedricsundstrom cedricsundstrom Action Adventure Drama
4481,32049,best of the best 2,6.1,30.0,1993,ericroberts philliprhee chrispenn robertradler robertradler robertradler Action Thriller
4482,45225,the big picture,5.9,24.0,1989,friendship hollywood kevinbacon emilylongstreth j.t.walsh christopherguest christopherguest christopherguest Comedy Drama Romance
4483,1648,bill & ted's excellent adventure,6.7,464.0,1989,jealousi journeyinthepast sigmundfreud timetravel heavymet billythekid schoolpresent phonebooth past histori metal bestfriend napoleonbonapart keanureeves alexwinter georgecarlin stephenherek stephenherek stephenherek Adventure Comedy Science Fiction
4484,4105,black rain,6.2,250.0,1989,japan yakuza japanesemafia michaeldouglas andygarcía katecapshaw ridleyscott ridleyscott ridleyscott Action Thriller Crime
4485,22711,blaze,5.9,14.0,1989,governor stripper paulnewman lolitadavidovich jerryhardin ronshelton ronshelton ronshelton Drama Romance
4489,10142,casualties of war,6.8,203.0,1989,rape menac vietnamwar vietcong court jungl soldier michaelj.fox seanpenn donharvey briandepalma briandepalma briandepalma Drama History War
4490,3064,chances are,6.5,66.0,1989,paradis heaven lossofhusband daughter afterlif resurrect cybillshepherd robertdowneyjr. marystuartmasterson emileardolino emileardolino emileardolino Fantasy Comedy Science Fiction Romance
4496,15142,dream a little dream,5.8,26.0,1989,coreyfeldman coreyhaim jasonrobards marcrocco marcrocco marcrocco Fantasy Comedy Science Fiction Romance
4497,14550,the dream team,6.0,60.0,1989,michaelkeaton christopherlloyd peterboyle howardzieff howardzieff howardzieff Comedy
4499,2210,earth girls are easy,5.5,110.0,1988,danc sex dream music polic bikini swimmingpool beautysalon romanticcomedi spaceship romanc alien furri hospit makeov valleygirl geenadavis jeffgoldblum damonwayans julientemple julientemple julientemple Music Comedy Drama Romance Science Fiction
4501,21721,eddie and the cruisers,6.6,32.0,1983,music tomberenger michaelparé joepantoliano martindavidson martindavidson martindavidson Drama Music
4502,116014,enemies: a love story,5.7,11.0,1989,survivor jewish ronsilver anjelicahuston lenaolin paulmazursky paulmazursky paulmazursky Comedy Drama Romance
4503,11828,erik the viking,6.0,72.0,1989,norway norwegian vike timrobbins mickeyrooney earthakitt terryjones terryjones terryjones Adventure Fantasy Comedy
4504,55699,the experts,4.3,11.0,1989,sovietunion russia nightclub johntravolta aryegross kellypreston davethomas davethomas davethomas Action Comedy
4505,10551,family business,5.4,45.0,1989,heist crimin seanconnery dustinhoffman matthewbroderick sidneylumet sidneylumet sidneylumet Action Comedy Crime Drama Thriller
4512,17190,gross anatomy,5.9,23.0,1989,matthewmodine christinelahti toddfield thomeberhardt thomeberhardt thomeberhardt Comedy Drama Romance
4514,9085,harlem nights,5.7,85.0,1989,corrupt polic friend rivalri hoodlum nightclubown eddiemurphy richardpryor reddfoxx eddiemurphy eddiemurphy eddiemurphy Comedy Crime Drama
4515,17819,her alibi,5.0,37.0,1989,beautifulwoman writer tomselleck paulinaporizkova williamdaniels bruceberesford bruceberesford bruceberesford Comedy Crime Mystery Romance
4517,14776,how to get ahead in advertising,6.4,29.0,1989,independentfilm nervousbreakdown advertisingexecut advertisingag richarde.grant rachelward richardwilson brucerobinson brucerobinson brucerobinson Fantasy Comedy
4518,59585,immediate family,5.8,5.0,1989,glennclose jameswoods marystuartmasterson jonathankaplan jonathankaplan jonathankaplan Comedy Drama
4520,29185,an innocent man,6.4,28.0,1989,f.murrayabraham lailarobins davidrasche peteryates peteryates peteryates Action Crime Drama Thriller
4522,32059,the january man,5.1,41.0,1989,polic serialkil neo-noir kevinkline susansarandon maryelizabethmastrantonio pato'connor pato'connor pato'connor Crime Mystery Thriller
4524,4486,jesus of montreal,6.8,21.0,1989,malenud librari transplant montreal church perfum lothairebluteau catherinewilkening johanne-marietremblay denysarcand denysarcand denysarcand Drama
4526,10222,kickboxer,6.3,257.0,1989,brotherbrotherrelationship martialart wheelchair bangkok thailand sport reveng muaythai kickbox jean-claudevandamme dennisalexio dennischan jean-claudevandamme jean-claudevandamme jean-claudevandamme Action Thriller
4527,12774,last exit to brooklyn,6.1,28.0,1989,newyork prostitut sex sexual basedonnovel fight nuditi union stephenlang jenniferjasonleigh burtyoung uliedel uliedel uliedel Drama
4528,14621,lean on me,6.7,76.0,1989,highschool violenceinschool gang drugdeal schoolprincip basedontrueev morganfreeman beverlytodd robertguillaume johng.avildsen johng.avildsen johng.avildsen Drama
4529,19118,let it ride,7.1,28.0,1989,gambl guard compulsivegambl luck richarddreyfuss davidjohansen terigarr joepytka joepytka joepytka Comedy
4530,14372,leviathan,6.0,125.0,1989,ocean alcohol sea monster mine shipwreck humanexperiment scubadiv scuba deepsea trappedunderwater  peterweller richardcrenna amandapays georgep.cosmatos georgep.cosmatos georgep.cosmatos Adventure Horror Action Thriller Science Fiction
4531,15138,little monsters,5.6,53.0,1989,monster bed friendship fredsavage howiemandel danielstern richardgreenberg richardgreenberg richardgreenberg Adventure Fantasy Comedy Family
4533,9494,look who's talking,5.8,546.0,1989,singlepar babi pregnanc duringcreditssting womandirector talkingbabi johntravolta kirstiealley olympiadukakis amyheckerling amyheckerling amyheckerling Comedy Romance
4534,17362,loverboy,5.5,31.0,1989,infidel maritalproblem womandirector sexwork collegestud patrickdempsey kirstiealley carriefisher joanmicklinsilver joanmicklinsilver joanmicklinsilver Comedy Romance
4535,9942,major league,6.7,222.0,1989,basebal sport sabotag sombrero professionalsport hotdog shortsight voodooritu thebiggam tomberenger charliesheen corbinbernsen davids.ward davids.ward davids.ward Comedy
4536,8216,meet the feebles,6.4,68.0,1989,pornographi sex sexualabus drugaddict music celebr reveng murder puppetri prostitut briberi crimelord eatingdisord donnaakersten stuartdevenie markhadlow peterjackson peterjackson peterjackson Comedy Music
4537,4296,millennium,5.0,45.0,1989,airport timewarp futur airplan timetravel alien independentfilm disast airplanecrash crash robot scientist paradox investig basedonshortstori solesurvivor canuxploit kriskristofferson cherylladd danielj.travanti michaelanderson michaelanderson michaelanderson Mystery Drama Science Fiction Thriller
4538,24739,miracle mile,7.2,50.0,1989,helicopt gun gasstat riot panic chao diner losangel explos nuclearwar cultfilm onenight elev blackcomedi anthonyedwards marewinningham johnagar stevedejarnatt stevedejarnatt stevedejarnatt Romance Science Fiction Thriller
4539,39197,miss firecracker,5.0,8.0,1989,independentfilm hollyhunter alfrewoodard marysteenburgen thomasschlamme thomasschlamme thomasschlamme Comedy
4540,9686,new york stories,6.2,65.0,1989,newyork mother hotel robberi jealousi obsess artist galleri assist antholog lawyer citi art occult young woodyallen marvinchatinover maequestel woodyallen woodyallen woodyallen Comedy Drama Romance
4541,27418,next of kin,5.0,53.0,1989,patrickswayze liamneeson adambaldwin johnirvin johnirvin johnirvin Adventure Drama Action Thriller
4542,39002,no holds barred,5.6,20.0,1989,wrestl hulkhogan tomlisterjr. joanseverance thomasj.wright thomasj.wright thomasj.wright Action Drama
4544,31606,the package,5.6,45.0,1989,chicago prison hitman suspens sergeant genehackman joannacassidy tommyleejones andrewdavis andrewdavis andrewdavis Action Adventure Crime Drama Thriller
4546,37146,penn & teller get killed,5.9,8.0,1989,psychopath prank pennjillette teller caitlinclarke arthurpenn arthurpenn arthurpenn Comedy Adventure
4548,8867,the punisher,5.5,109.0,1989,"lossoffamili vigilant marvelcom basedoncom reveng mafia policeoffic goodandbad dolphlundgren louisgossett,jr. jeroenkrabbé markgoldblatt markgoldblatt markgoldblatt Action Thriller"
4550,331,jurassic park iii,5.7,2109.0,2001,exoticisland dna paleontolog tyrannosaurusrex velociraptor airplan rescu mission dinosaur jurassicpark samneill williamh.macy téaleoni joejohnston joejohnston joejohnston Adventure Action Thriller Science Fiction
4551,11467,america's sweethearts,5.5,260.0,2001,filmbusi filmproduc wifehusbandrelationship fictitiousmarriag marriedcoupl marriagecrisi juliaroberts billycrystal catherinezeta-jones joeroth joeroth joeroth Comedy Romance
4552,327,brother,6.8,107.0,2000,brotherbrotherrelationship assassin cultureclash warondrug yakuza sake loyalti drugdeal femmefatal losangel takeshikitano omarepps claudemaki takeshikitano takeshikitano takeshikitano Crime Drama Thriller
4553,1548,ghost world,7.1,433.0,2001,highschoolfriend bluesmus nunchaku pranktelephonecal aftercreditssting thorabirch scarlettjohansson stevebuscemi terryzwigoff terryzwigoff terryzwigoff Comedy Drama
4554,13403,hedwig and the angry inch,7.4,81.0,2001,transvest gay sex singer transgend glamrock lgbtinthemilitari johncameronmitchell albertawatson genepyrz johncameronmitchell johncameronmitchell johncameronmitchell Comedy Music
4555,869,planet of the apes,5.6,1270.0,2001,gorilla spacemarin spacesuit revolut chimp slaveri spacetravel timetravel dystopia alienplanet ape humansubjug markwahlberg timroth helenabonhamcarter timburton timburton timburton Thriller Science Fiction Action Adventure
4556,552,bread and tulips,7.0,35.0,2000,venic suicid danc mother depress wifehusbandrelationship amateurdetect trip marriedcoupl tango busrid florist flowershop plumbingsuppli roadhous family'sdailylif motherrol oddbal self-discoveri mother-in-law marriagecrisi marriag freedom littleboy familyholiday hitchhik liciamaglietta brunoganz giuseppebattiston silviosoldini silviosoldini silviosoldini Drama Comedy Romance
4557,36095,cure,7.4,63.0,1997,japan prostitut hotel basedonnovel hallucin interview investig murder junkyard interrog stranger psychosi recordplay mentalhospit neo-noir kojiyakusho masatohagiwara tsuyoshiujiki kiyoshikurosawa kiyoshikurosawa kiyoshikurosawa Crime Horror Mystery Thriller
4561,2171,wet hot american summer,6.4,271.0,2001,adolesc summercamp independentfilm janeanegarofalo davidhydepierce michaelshowalter davidwain davidwain davidwain Comedy
4564,19142,the return of swamp thing,4.6,35.0,1989,dccomic sequel basedoncom swampth louisjourdan heatherlocklear sarahdouglas jimwynorski jimwynorski jimwynorski Horror Science Fiction
4566,10135,road house,6.3,259.0,1989,newlov protectionmoney nightclub reveng hoodlum brawl patrickswayze kellylynch samelliott rowdyherrington rowdyherrington rowdyherrington Action Thriller
4567,32767,romero,6.7,3.0,1989,socialcontrol bishop publicmurd murder priest independentfilm socialcommentari church catholic raúljuliá richardjordan anaalicia johnduigan johnduigan johnduigan Drama History
4570,19236,santa sangre,7.1,73.0,1989,suicid circus shrine mutegirl axeljodorowsky blancaguerra guystockwell alejandrojodorowsky alejandrojodorowsky alejandrojodorowsky Fantasy Horror Mystery
4571,32261,scandal,5.8,26.0,1989,londonengland sexscand scandal basedontruestori 1960s johnhurt joannewhalley bridgetfonda michaelcaton-jones michaelcaton-jones michaelcaton-jones Drama History Romance
4572,60276,scenes from the class struggle in beverly hills,4.7,3.0,1989,jacquelinebisset raysharkey maryworonov paulbartel paulbartel paulbartel Comedy
4573,12150,sea of love,6.7,144.0,1989,newyork alcohol sex detect newspap nuditi suspect polic murder suspens serialkil neo-noir alpacino ellenbarkin johngoodman haroldbecker haroldbecker haroldbecker Drama Crime Mystery
4574,11185,"see no evil, hear no evil",6.4,220.0,1989,deaf blindnessandimpairedvis suspicionofmurd wit friendship murder blind richardpryor genewilder joanseverance arthurhiller arthurhiller arthurhiller Crime Comedy
4575,47045,she's out of control,4.7,24.0,1989,girlfriend daughter father teenag tonydanza amidolenz catherinehicks standragoti standragoti standragoti Comedy Romance
4576,18683,shirley valentine,6.5,21.0,1989,paulinecollins tomconti juliamckenzie lewisgilbert lewisgilbert lewisgilbert Romance Comedy Drama
4578,12478,skin deep,5.8,21.0,1989,alcohol condom writer'sblock inflagranti author divorc extramaritalaffair ex-wif johnritter vincentgardenia alysonreed blakeedwards blakeedwards blakeedwards Romance Comedy Drama
4579,49788,slaves of new york,4.8,6.0,1989,bernadettepeters chrissarandon marybethhurt jamesivory jamesivory jamesivory Drama
4582,25155,the stepfather,6.6,76.0,1987,malenud femalenud shower nuditi widow psychopath stepfath murder independentfilm serialkil teenag cultfilm realestateag psychokil psycho terryo'quinn jillschoelen shelleyhack josephruben josephruben josephruben Drama Horror Mystery Thriller
4585,9618,tango & cash,6.1,468.0,1989,prison warondrug losangel sylvesterstallone kurtrussell terihatcher andreikonchalovsky andreikonchalovsky andreikonchalovsky Action Adventure Comedy
4586,16560,tap,6.0,7.0,1989,"music tapdanc music gregoryhines sammydavis,jr. suzzannedouglas nickcastle nickcastle nickcastle Action Drama"
4587,31608,three fugitives,6.0,49.0,1989,remak ontherun bankrobberi nicknolte martinshort sarahrowlanddoroff francisveber francisveber francisveber Comedy
4588,22102,troop beverly hills,5.6,57.0,1989,wilder teenangst shelleylong craigt.nelson bettythomas jeffkanew jeffkanew jeffkanew Adventure Comedy Family
4589,6951,turner & hooch,5.9,335.0,1989,tomhanks marewinningham craigt.nelson rogerspottiswoode rogerspottiswoode rogerspottiswoode Action Comedy Thriller Crime Family
4590,11959,uhf,6.7,90.0,1989,"loser tvstation gameshow tvstar musicvideo satir cultfilm indianajonesspoofscen ""weirdal""yankovic victoriajackson michaelrichards jaylevey jaylevey jaylevey Comedy"
4591,2616,uncle buck,6.6,338.0,1989,babysitt streetwis aftercreditssting johncandy jeanlouisakelly macaulayculkin johnhughes johnhughes johnhughes Comedy Drama Family
4592,7091,vampire's kiss,6.0,75.0,1988,therapist vampir hallucin bite insan delus murder darkcomedi nightclub psychosi drinkingblood methodact nicolascage maríaconchitaalonso jenniferbeals robertbierman robertbierman robertbierman Comedy Horror
4593,249,the war of the roses,6.7,288.0,1989,gymnast cat lawyer dog kathleenturner michaeldouglas dannydevito dannydevito dannydevito dannydevito Comedy Drama Thriller
